summary,feature,total_amount,absolute_held,relative_held
overall,ALB,1486,999,0.6722745625841184
overall,Rep-1347,21,15,0.7142857142857143
overall,Rep-2226,20,14,0.7
overall,Rep-3437,7739,5418,0.7000904509626567
overall,Rep-4127,22,16,0.7272727272727273
overall,Rep-5414,6,5,0.8333333333333334
overall,SKP,897,613,0.6833890746934225
overall,SWO,1660,1111,0.6692771084337349
overall,YFT,1464,985,0.6728142076502732
