sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
2224778.4,2.613027540182348,834,5316.629337513121,-0.03806271217763424,-0.3806271217763424,0.03217914327979088,0.31807130424732366
