sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
30722749.2,36.084218441582856,11517,430526.71080940566,12.153449058532715,121.53449058532715,1.5838508605957031,1.165658750672887
