sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
21476847.599999998,25.224801829745903,8051,247579.78565999237,0.08783986419439316,0.8783986419439316,0.03143566846847534,0.315602838073097
