sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
7543972.799999998,8.860481874862923,2828,25475.90375858033,1.9894865155220032,19.89486515522003,0.31563079357147217,0.6808630861414251
