summary,feature,total_amount,absolute_held,relative_held
overall,ALB,1486,716,0.48183041722745623
overall,Rep-1347,21,11,0.5238095238095238
overall,Rep-2226,20,10,0.5
overall,Rep-3437,7739,3870,0.500064607830469
overall,Rep-4127,22,11,0.5
overall,Rep-5414,6,5,0.8333333333333334
overall,SKP,897,439,0.48940914158305465
overall,SWO,1660,796,0.4795180722891566
overall,YFT,1464,706,0.4822404371584699
