summary,feature,total_amount,absolute_held,relative_held
overall,ALB,4389,489,0.1114149008885851
overall,Rep-1347,78,14,0.1794871794871795
overall,Rep-2226,66,14,0.21212121212121213
overall,Rep-3437,26043,3256,0.1250239987712629
overall,Rep-4127,73,15,0.2054794520547945
overall,Rep-5414,21,4,0.19047619047619047
overall,SKP,2990,346,0.1157190635451505
overall,SWO,5912,630,0.10656292286874154
overall,YFT,3835,434,0.11316818774445893
