sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
4521581.999999998,5.310649497133187,1695,14454.531184398802,0.03058086521923542,0.3058086521923542,0.0275042112916708,0.30185594379331143
