sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
26820050.4,31.500454303349308,10054,248038.89263885817,12.088833332061768,120.88833332061768,1.5855278372764587,1.1660700042539458
