sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
2921021.999999999,3.4307735689444487,1095,6277.151390474057,9.962252616882324,99.62252616882324,1.591174840927124,1.1674527192959483
