summary,feature,total_amount,absolute_held,relative_held
overall,ALB,4389,867,0.1975393028024607
overall,Rep-1347,78,20,0.2564102564102564
overall,Rep-2226,66,19,0.2878787878787879
overall,Rep-3437,26043,5860,0.22501247936105673
overall,Rep-4127,73,20,0.273972602739726
overall,Rep-5414,21,5,0.23809523809523808
overall,SKP,2990,617,0.20635451505016722
overall,SWO,5912,1112,0.1880920162381597
overall,YFT,3835,771,0.20104302477183833
