Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
-10,157,27.5033760070801,0,julsept,-3.792768611,463.805875,188.928512,4,0,40.794095,0.15884,0,0.007674972520802013
-10,157,28.6406383514404,0,octoberdec,-3.792768611,463.805875,188.928512,2,0.243055,28.03745,0.111745,0,0.018740180638272413
-10,157,29.3436088562012,0,janmarch,-3.792768611,463.805875,188.928512,2,0.081474,20.964707,0.112444,0,0.010341708238087272
-10,157,28.6085186004639,0,apriljune,-3.792768611,463.805875,188.928512,3,0.191844,33.451497,0.141923,0,0.006371241718749975
-10,158,27.6483306884766,0,julsept,-3.08424378,1301.275617,140.80587712,4,0.04994,41.731478,0.179597,0,0.008782059612020433
-10,158,28.6951580047607,0,octoberdec,-3.08424378,1301.275617,140.80587712,2,0.185996,28.308688,0.139101,0,0.01062709708040342
-10,158,29.3443698883057,0,janmarch,-3.08424378,1301.275617,140.80587712,2,0.126299,20.628499,0.110379,0,0.01105193726639927
-10,158,28.7033596038818,0,apriljune,-3.08424378,1301.275617,140.80587712,3,0.170716,33.769317,0.145102,0,0.0059552730989613405
-10,159,28.7164878845215,0,octoberdec,-1.890491022,1404.882262,67.91227648,2,0.107725,29.208714,0.168148,0,0.012126134540295198
-10,159,28.733455657959,0,apriljune,-1.890491022,1404.882262,67.91227648,3,0.110943,33.453331,0.164741,0,0.0065891705834402745
-10,161,27.9310455322266,0,julsept,-1.486036791,838.746754,16.20442750864,4,0,41.167124,0.133248,0,0.005618909376936601
-10,161,28.7322235107422,0,octoberdec,-1.486036791,838.746754,16.20442750864,2,3.3e-4,29.912814,0.128885,0,0.011037910091819429
-10,162,27.9342918395996,0,julsept,-3.963819653,1121.760715,34.38883424928,4,5.22e-4,41.00873,0.106095,0,0.011043906168132875
-10,162,28.7416210174561,0,apriljune,-3.963819653,1121.760715,34.38883424928,3,0.001472,28.106442,0.127753,0,0.006300653608658441
-10,162,28.7336463928223,0,octoberdec,-3.963819653,1121.760715,34.38883424928,2,5.62e-4,31.422168,0.086228,0,0.048378051616114734
-10,166,28.0876388549805,0,julsept,-2.89834375,909.639652,33.6910474728,4,0.054076,45.186968,0.087112,0,0.024127691697789434
-10,167,28.8147010803223,1,octoberdec,-3.378896927,857.492055,76.9063536,2,0.066217,34.217988,0.055769,1,0.18260256665131863
-10,168,28.8883399963379,0,apriljune,-3.82667625,543.02944,152.9973104,3,0.065662,34.204261,0.091323,0,0.02150961256261598
-10,169,28.9208927154541,0,apriljune,-4.029314167,720.520932,209.3467296,3,0.052702,35.734742,0.089433,0,0.02395421711207498
-10,171,28.2263164520264,0,julsept,-4.863750903,257.391883,352.8685392,4,0.052125,44.021588,0.075813,0,0.0481492023686155
-11,144,25.2106819152832,0,julsept,-1.008297431,455.099311,123.09398192,4,0.289123,45.898441,0.173627,0,0.0017850817827875641
-11,144,27.7382335662842,0,octoberdec,-1.008297431,455.099311,123.09398192,2,0.096967,21.1896,0.150439,0,0.0034237314959653857
-11,145,27.5699367523193,0,octoberdec,-1.288892778,382.053861,215.8324736,2,0.103141,23.093377,0.140555,0,0.004810948528711085
-11,145,25.2974376678467,0,julsept,-1.288892778,382.053861,215.8324736,4,0.280325,48.506074,0.131605,0,0.0019571445133546002
-11,146,25.4512062072754,0,julsept,-1.834996806,241.305852,206.2902672,4,0.263314,51.212374,0.126709,0,0.0027410275177864115
-11,146,27.4393730163574,0,octoberdec,-1.834996806,241.305852,206.2902672,2,0.109994,24.84458,0.11566800000000001,0,0.010007802074508264
-11,147,25.5528221130371,0,julsept,-2.139878606,587.113972,157.1376216,4,0.231735,51.768986,0.194611,0,0.004632160641588679
-11,147,27.4110851287842,0,octoberdec,-2.139878606,587.113972,157.1376216,2,0.118847,24.501791,0.206953,0,0.013135627562947443
-11,147,27.2690372467041,0,apriljune,-2.139878606,587.113972,157.1376216,3,0.258596,36.213771,0.247607,0,0.004874833402466734
-11,148,27.4796352386475,0,octoberdec,-1.615872349,824.196041,140.06140528,2,0.116091,22.980255,0.303392,0,0.0014314859496082392
