Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,species,Dist2Coast,ocean,Season2,Nitrate,MLD,Chl,pa,logPred
-1,146,28.9766273498535,1,janmarch,-3.363098125,1231.505439,yellowfin tuna,52.180895256,pacific,2,0.022034,29.705723,0.166642,0,0.16054286992872405
-1,147,29.0981407165527,1,janmarch,-3.594820903,1305.709212,yellowfin tuna,55.5145651407039,pacific,2,0.031377,27.996555,0.158976,0,0.17135778124194787
-1,147,29.0568904876709,1,julsept,-3.594820903,1305.709212,yellowfin tuna,55.5145651407039,pacific,4,0.036431,28.035879,0.106125,0,0.18461168348045082
-1,147,29.3906879425049,1,octoberdec,-3.594820903,1305.709212,yellowfin tuna,55.5145651407039,pacific,2,0.074551,26.463001,0.097089,0,0.19080166310819024
-1,148,29.0524559020996,1,julsept,-3.835138403,1280.57905,yellowfin tuna,78.1074473600001,pacific,4,0.040579,29.040728,0.097286,0,0.1810790163623884
-1,148,29.4419689178467,1,octoberdec,-3.835138403,1280.57905,yellowfin tuna,78.1074473600001,pacific,2,0.075509,25.794746,0.100669,0,0.19576209727550817
-1,149,29.4730949401855,1,octoberdec,-4.780283472,1276.129858,yellowfin tuna,29.0129029968,pacific,2,0.069798,25.893457,0.100593,0,0.19705389828961345
-1,149,29.0792198181152,1,julsept,-4.780283472,1276.129858,yellowfin tuna,29.0129029968,pacific,4,0.048196,29.34942,0.091296,0,0.18139064682277023
-1,150,29.4920921325684,1,octoberdec,-5.227451667,355.182897,yellowfin tuna,63.1591196480001,pacific,2,0.077033,27.400498,0.101137,0,0.1928288715575138
-1,150,29.3529033660889,1,apriljune,-5.227451667,355.182897,yellowfin tuna,63.1591196480001,pacific,3,0.047272,28.909966,0.092924,0,0.19111775254747607
-1,150,29.3147087097168,1,janmarch,-5.227451667,355.182897,yellowfin tuna,63.1591196480001,pacific,2,0.033999,26.476419,0.132368,0,0.1868817813890948
-1,150,29.1293144226074,1,julsept,-5.227451667,355.182897,yellowfin tuna,63.1591196480001,pacific,4,0.054148,29.890504,0.087067,0,0.18209561268823365
-1,151,29.1563987731934,1,julsept,-5.050030625,560.680853,yellowfin tuna,123.38230224,pacific,4,0.050031,30.99004,0.089504,0,0.17983680460835982
-1,151,29.3881092071533,1,apriljune,-5.050030625,560.680853,yellowfin tuna,123.38230224,pacific,3,0.011451,29.580037,0.091942,0,0.19064486871800346
-1,151,29.5048370361328,2,octoberdec,-5.050030625,560.680853,yellowfin tuna,123.38230224,pacific,2,0.084228,30.060049,0.106109,1,0.18449851925715094
-1,151,29.3548831939697,1,janmarch,-5.050030625,560.680853,yellowfin tuna,123.38230224,pacific,2,0.059159,28.662404,0.129934,0,0.18164374420293306
-1,152,29.1673183441162,1,julsept,-4.409655833,213.921419,yellowfin tuna,133.01516096,pacific,4,0.052576,30.463789,0.093833,0,0.18209634250105644
-1,152,29.501314163208,2,octoberdec,-4.409655833,213.921419,yellowfin tuna,133.01516096,pacific,2,0.095275,32.292102,0.103232,1,0.1770336025707587
-1,152,29.3941116333008,1,janmarch,-4.409655833,213.921419,yellowfin tuna,133.01516096,pacific,2,0.075127,31.878163,0.11964,0,0.17319749195864934
-1,152,29.4319438934326,1,apriljune,-4.409655833,213.921419,yellowfin tuna,133.01516096,pacific,3,0.010567,30.100365,0.095092,0,0.19112587182203938
-1,153,29.4603977203369,2,octoberdec,-3.938432847,323.447253,yellowfin tuna,169.43854768,pacific,2,0.107249,33.26046,0.096333,1,0.1719940536495082
-1,153,29.1285400390625,1,julsept,-3.938432847,323.447253,yellowfin tuna,169.43854768,pacific,4,0.057798,29.352547,0.094918,0,0.1838311601155636
-1,153,29.4305019378662,1,apriljune,-3.938432847,323.447253,yellowfin tuna,169.43854768,pacific,3,0.010484,31.006877,0.094105,0,0.18797996159241992
-1,154,29.3823280334473,1,apriljune,-2.878315347,336.530253,yellowfin tuna,181.0850736,pacific,3,0.032559,32.411746,0.095891,0,0.18090615649328992
-1,154,29.3902015686035,1,octoberdec,-2.878315347,336.530253,yellowfin tuna,181.0850736,pacific,2,0.115346,33.825212,0.09498,0,0.16695145971566916
-1,155,28.9912796020508,1,julsept,-2.083151806,153.293982,yellowfin tuna,213.666832,pacific,4,0.085314,30.970564,0.089715,0,0.17193222202758404
-1,155,29.3265266418457,1,octoberdec,-2.083151806,153.293982,yellowfin tuna,213.666832,pacific,2,0.142724,34.474588,0.090044,0,0.1620690744832974
-1,155,29.3276023864746,1,apriljune,-2.083151806,153.293982,yellowfin tuna,213.666832,pacific,3,0.067516,33.96068,0.10218000000000001,0,0.17327241754077458
-1,156,28.9663906097412,1,julsept,-1.989569375,52.256082,yellowfin tuna,280.0199648,pacific,4,0.077788,32.449743,0.089627,0,0.1661846177453527
-1,156,29.2815990447998,1,apriljune,-1.989569375,52.256082,yellowfin tuna,280.0199648,pacific,3,0.152734,35.569558,0.10348,0,0.16611449678126855
-1,156,29.2704753875732,1,octoberdec,-1.989569375,52.256082,yellowfin tuna,280.0199648,pacific,2,0.169232,36.007269,0.086445,0,0.15506887070873912
-1,157,29.2615604400635,1,apriljune,-2.072354722,111.422311,yellowfin tuna,354.542032000001,pacific,3,0.2466,35.930567,0.107662,0,0.1640970929665112
-1,157,29.1931190490723,1,octoberdec,-2.072354722,111.422311,yellowfin tuna,354.542032000001,pacific,2,0.174108,37.614111,0.097706,0,0.1472182627815864
-1,157,28.944019317627,1,julsept,-2.072354722,111.422311,yellowfin tuna,354.542032000001,pacific,4,0.055981,32.972419,0.090963,0,0.16357145456078823
-1,158,29.1242218017578,1,janmarch,-2.180102708,56.302843,yellowfin tuna,351.9649584,pacific,2,0.474946,39.66411,0.11899,0,0.13886497423658445
-1,158,29.2707805633545,4,apriljune,-2.180102708,56.302843,yellowfin tuna,351.9649584,pacific,3,0.428272,33.780232,0.111254,1,0.17114327449320302
-1,158,29.1056976318359,1,octoberdec,-2.180102708,56.302843,yellowfin tuna,351.9649584,pacific,2,0.217306,37.391501,0.108043,0,0.14420680230821858
-1,158,28.9516296386719,1,julsept,-2.180102708,56.302843,yellowfin tuna,351.9649584,pacific,4,0.041235,31.371442,0.093789,0,0.16881646474674342
-1,159,29.0904006958008,1,octoberdec,-2.518708472,211.566942,yellowfin tuna,335.1435008,pacific,2,0.430793,34.887213,0.114814,0,0.1505075249912026
-1,159,29.0054378509521,1,julsept,-2.518708472,211.566942,yellowfin tuna,335.1435008,pacific,4,0.004101,28.64986,0.091574,0,0.18003885785060855
-1,160,29.161190032959,1,octoberdec,-2.941997083,150.616318,yellowfin tuna,354.210044799999,pacific,2,0.52588,32.886996,0.11938,0,0.15936874453607905
-1,160,29.0718441009521,1,julsept,-2.941997083,150.616318,yellowfin tuna,354.210044799999,pacific,4,0.003852,26.81649,0.091455,0,0.18945878450745401
-1,161,29.1085929870605,1,julsept,-3.753171667,365.981837,yellowfin tuna,404.1251472,pacific,4,0,26.03814,0.094131,0,0.1940156863163703
-1,161,29.2430000305176,1,octoberdec,-3.753171667,365.981837,yellowfin tuna,404.1251472,pacific,2,0.535599,32.521787,0.115647,0,0.1641539495628738
-1,162,29.0791702270508,1,janmarch,-4.361795972,105.617123,yellowfin tuna,461.3618016,pacific,2,0.030551,38.030173,0.116052,0,0.14140108595260073
-1,162,29.295051574707,1,octoberdec,-4.361795972,105.617123,yellowfin tuna,461.3618016,pacific,2,0.419214,33.763784,0.120359,0,0.16277682487388814
-1,162,29.2279434204102,1,apriljune,-4.361795972,105.617123,yellowfin tuna,461.3618016,pacific,3,1.455382,31.847307,0.145227,0,0.17520686304675825
-1,162,29.1116638183594,1,julsept,-4.361795972,105.617123,yellowfin tuna,461.3618016,pacific,4,0,27.453804,0.100158,0,0.189335482875292
-1,163,29.0345840454102,1,janmarch,-4.441906875,28.374592,yellowfin tuna,395.167488,pacific,2,0.046617,40.900149,0.11497,0,0.13217545922428642
-1,164,29.2999610900879,1,octoberdec,-4.419609167,22.814215,yellowfin tuna,290.136128,pacific,2,0.267349,38.584533,0.129714,0,0.14900500032450442
-1,164,29.1905498504639,1,apriljune,-4.419609167,22.814215,yellowfin tuna,290.136128,pacific,3,1.662824,38.182768,0.154889,0,0.1542850619463703
-1,165,29.1185188293457,1,julsept,-4.397538264,53.270012,yellowfin tuna,192.287664,pacific,4,0.059856,36.164381,0.130672,0,0.1618923143210664
-1,165,29.1671981811523,1,apriljune,-4.397538264,53.270012,yellowfin tuna,192.287664,pacific,3,1.982516,40.956522,0.16552,0,0.14549928431518427
-1,165,28.9102516174316,1,janmarch,-4.397538264,53.270012,yellowfin tuna,192.287664,pacific,2,0.312327,45.554782,0.150733,0,0.1165064767249819
-1,166,29.1534786224365,1,apriljune,-4.16379336,511.419956,yellowfin tuna,120.01912576,pacific,3,2.304916,43.444386,0.169882,0,0.1382623087681134
-1,166,29.1580677032471,1,octoberdec,-4.16379336,511.419956,yellowfin tuna,120.01912576,pacific,2,0.434308,43.640758,0.12347,0,0.1299715845434332
-1,167,29.1024742126465,1,octoberdec,-4.204065208,218.959264,yellowfin tuna,127.0339664,pacific,2,0.560536,45.028863,0.128102,0,0.12451619316879471
-1,167,28.8770904541016,1,janmarch,-4.204065208,218.959264,yellowfin tuna,127.0339664,pacific,2,1.030311,47.499405,0.149037,0,0.11106809183005065
-1,168,29.0777282714844,1,octoberdec,-4.228135486,60.855634,yellowfin tuna,134.55274656,pacific,2,0.503601,42.991721,0.136825,0,0.12857270127722345
-1,168,28.8788070678711,1,janmarch,-4.228135486,60.855634,yellowfin tuna,134.55274656,pacific,2,1.477389,44.562096,0.154912,0,0.11768828910704945
-1,169,28.8389472961426,1,janmarch,-4.278730938,371.612466,yellowfin tuna,74.5834708799999,pacific,2,1.871457,42.335538,0.153193,0,0.12146219492374172
-1,170,29.0330581665039,1,apriljune,-4.436743472,126.028029,yellowfin tuna,128.86677408,pacific,3,1.812165,38.726918,0.179189,0,0.14606337944681466
-1,170,28.7757949829102,1,janmarch,-4.436743472,126.028029,yellowfin tuna,128.86677408,pacific,2,2.186567,42.333273,0.162569,0,0.11924174198682418
-1,171,28.8507862091064,1,julsept,-4.400079306,180.233136,yellowfin tuna,224.3878944,pacific,4,2.322167,37.821198,0.163949,0,0.14555494227121293
-1,173,28.8025360107422,1,julsept,-4.457814375,461.426471,yellowfin tuna,130.041164,pacific,4,2.608463,43.554109,0.165547,0,0.12870751199793046
-1,178,28.5954608917236,1,julsept,-5.384086597,543.202165,yellowfin tuna,217.5425344,pacific,4,1.089898,47.910867,0.174875,0,0.11130419869650432
-1,179,28.7705764770508,1,octoberdec,-5.397614028,75.132306,yellowfin tuna,322.486432,pacific,2,2.609372,55.783227,0.168578,0,0.09128157795242163
-1,179,28.2984752655029,4,janmarch,-5.397614028,75.132306,yellowfin tuna,322.486432,pacific,2,0.470241,54.679411,0.177203,1,0.08084618865036798
-1,179,28.5740833282471,1,julsept,-5.397614028,75.132306,yellowfin tuna,322.486432,pacific,4,0.834398,49.250926,0.175826,0,0.10772738290252148
-10,133,26.2979755401611,1,julsept,-0.130177639,37.469947,yellowfin tuna,73.670718992,pacific,4,0.159768,41.729206,0.314746,0,0.0626211765123048
-10,144,25.454345703125,1,julsept,-0.285555409,421.086781,yellowfin tuna,85.4894282239999,pacific,4,0.208892,33.008867,0.326279,0,0.057624128716369086
-10,144,27.7644958496094,1,octoberdec,-0.285555409,421.086781,yellowfin tuna,85.4894282239999,pacific,2,0.307625,11.463775,0.263153,0,0.16039424668401084
-10,145,27.5816421508789,2,octoberdec,-1.536510139,381.623941,yellowfin tuna,161.6377072,pacific,2,0.124127,12.61602,0.18678,1,0.14911081933598677
-10,145,25.4568767547607,1,julsept,-1.536510139,381.623941,yellowfin tuna,161.6377072,pacific,4,0.313503,35.67462,0.157691,0,0.05455588341646813
-10,146,25.5125732421875,1,julsept,-1.644942187,677.644351,yellowfin tuna,123.817724,pacific,4,0.304693,38.809192,0.307389,0,0.05200355902729972
-10,146,27.4705104827881,1,octoberdec,-1.644942187,677.644351,yellowfin tuna,123.817724,pacific,2,0.126244,14.706285,0.353647,0,0.13887052823068144
-10,147,25.5590534210205,1,julsept,-1.017043234,820.907132,yellowfin tuna,56.920540722688,pacific,4,0.026101,41.331682,0.408907,0,0.05005826110546317
-10,147,27.436372756958,2,octoberdec,-1.017043234,820.907132,yellowfin tuna,56.920540722688,pacific,2,0.156193,17.215738,0.471401,1,0.13108165527844448
-10,151,26.3880615234375,1,julsept,-1.460482695,868.586127,yellowfin tuna,12.18724898672,pacific,4,0.017651,32.263025,0.145341,0,0.07819268782126436
-10,151,27.9129219055176,1,octoberdec,-1.460482695,868.586127,yellowfin tuna,12.18724898672,pacific,2,0.156242,19.905322,0.135696,0,0.14281389490352714
-10,151,27.7580738067627,1,apriljune,-1.460482695,868.586127,yellowfin tuna,12.18724898672,pacific,3,0.231548,25.431368,0.206399,0,0.13045219596821914
-10,152,26.625804901123,2,julsept,-1.483658211,1021.527966,yellowfin tuna,21.29231541232,pacific,4,0,33.549612,0.178204,1,0.08193101946219045
-10,153,28.2665863037109,1,octoberdec,-1.837788039,909.796277,yellowfin tuna,61.7123775856,pacific,2,0.219082,24.96576,0.117318,0,0.14356257464150288
-10,153,26.8529682159424,4,julsept,-1.837788039,909.796277,yellowfin tuna,61.7123775856,pacific,4,0,35.204607,0.145649,1,0.08492174912971877
-10,153,27.9765186309814,1,apriljune,-1.837788039,909.796277,yellowfin tuna,61.7123775856,pacific,3,0.235529,27.763778,0.134252,0,0.13288380509009556
-10,154,28.1605758666992,2,apriljune,-3.205648681,627.028505,yellowfin tuna,95.4106614400001,pacific,3,0.237397,28.790654,0.120892,1,0.13739745574772194
-10,154,29.2482738494873,1,janmarch,-3.205648681,627.028505,yellowfin tuna,95.4106614400001,pacific,2,0.045125,19.100108,0.09807,0,0.2091942479735088
-10,154,27.0373229980469,1,julsept,-3.205648681,627.028505,yellowfin tuna,95.4106614400001,pacific,4,0,36.148322,0.138661,0,0.08812682368039013
-10,154,28.4646778106689,1,octoberdec,-3.205648681,627.028505,yellowfin tuna,95.4106614400001,pacific,2,0.248558,26.262597,0.122705,0,0.14821478814651648
-10,155,27.2008190155029,1,julsept,-3.479251875,305.101489,yellowfin tuna,165.80035424,pacific,4,0,37.17322,0.136059,0,0.09071764663805591
-10,155,29.3307723999023,1,janmarch,-3.479251875,305.101489,yellowfin tuna,165.80035424,pacific,2,0.052549,20.046119,0.107331,0,0.21028739446883166
-10,155,28.5715293884277,1,octoberdec,-3.479251875,305.101489,yellowfin tuna,165.80035424,pacific,2,0.26457,26.925231,0.129608,0,0.15087974997305242
-10,155,28.3319282531738,1,apriljune,-3.479251875,305.101489,yellowfin tuna,165.80035424,pacific,3,0.24202099999999999,30.08725,0.125505,0,0.14080325449858855
-10,156,27.3549690246582,1,julsept,-3.622256667,376.92045,yellowfin tuna,211.8120368,pacific,4,0,38.836379,0.147135,0,0.09193153667193352
-10,156,28.5975914001465,2,octoberdec,-3.622256667,376.92045,yellowfin tuna,211.8120368,pacific,2,0.247376,27.432136,0.118269,1,0.1505589303016713
-10,156,28.4821472167969,1,apriljune,-3.622256667,376.92045,yellowfin tuna,211.8120368,pacific,3,0.213177,31.952222,0.122665,0,0.14187941246671196
-10,157,27.5033760070801,1,julsept,-3.792768611,463.805875,yellowfin tuna,188.928512,pacific,4,0,40.794095,0.15884,0,0.09245193280612342
-10,157,28.6406383514404,4,octoberdec,-3.792768611,463.805875,yellowfin tuna,188.928512,pacific,2,0.243055,28.03745,0.111745,1,0.15068394988664724
-10,157,29.3436088562012,1,janmarch,-3.792768611,463.805875,yellowfin tuna,188.928512,pacific,2,0.081474,20.964707,0.112444,0,0.20764405028408847
-10,157,28.6085186004639,2,apriljune,-3.792768611,463.805875,yellowfin tuna,188.928512,pacific,3,0.191844,33.451497,0.141923,1,0.14297815770356553
-10,158,27.6483306884766,1,julsept,-3.08424378,1301.275617,yellowfin tuna,140.80587712,pacific,4,0.04994,41.731478,0.179597,0,0.09479201913870013
-10,158,28.6951580047607,3,octoberdec,-3.08424378,1301.275617,yellowfin tuna,140.80587712,pacific,2,0.185996,28.308688,0.139101,1,0.15224764859970868
-10,158,29.3443698883057,1,janmarch,-3.08424378,1301.275617,yellowfin tuna,140.80587712,pacific,2,0.126299,20.628499,0.110379,0,0.2089088800734893
-10,158,28.7033596038818,1,apriljune,-3.08424378,1301.275617,yellowfin tuna,140.80587712,pacific,3,0.170716,33.769317,0.145102,0,0.14601442713892504
-10,159,28.7164878845215,3,octoberdec,-1.890491022,1404.882262,yellowfin tuna,67.91227648,pacific,2,0.107725,29.208714,0.168148,1,0.1506087554891156
-10,159,28.733455657959,1,apriljune,-1.890491022,1404.882262,yellowfin tuna,67.91227648,pacific,3,0.110943,33.453331,0.164741,0,0.1481457994548442
-10,161,27.9310455322266,1,julsept,-1.486036791,838.746754,yellowfin tuna,16.20442750864,pacific,4,0,41.167124,0.133248,0,0.10433971916824304
-10,161,28.7322235107422,1,octoberdec,-1.486036791,838.746754,yellowfin tuna,16.20442750864,pacific,2,3.3e-4,29.912814,0.128885,0,0.14929655891766397
-10,162,29.3601760864258,1,janmarch,-3.963819653,1121.760715,yellowfin tuna,34.38883424928,pacific,2,0.001415,18.660928,0.112633,0,0.21706609655583073
-10,162,27.9342918395996,1,julsept,-3.963819653,1121.760715,yellowfin tuna,34.38883424928,pacific,4,5.22e-4,41.00873,0.106095,0,0.10476804732259545
-10,162,28.7416210174561,1,apriljune,-3.963819653,1121.760715,yellowfin tuna,34.38883424928,pacific,3,0.001472,28.106442,0.127753,0,0.16403009687057654
-10,162,28.7336463928223,2,octoberdec,-3.963819653,1121.760715,yellowfin tuna,34.38883424928,pacific,2,5.62e-4,31.422168,0.086228,1,0.14517547892802896
-10,163,29.3675136566162,1,janmarch,-3.749299028,648.15798,yellowfin tuna,120.7955024,pacific,2,0.001944,20.667588,0.102848,0,0.2100419792278691
-10,166,28.0876388549805,1,julsept,-2.89834375,909.639652,yellowfin tuna,33.6910474728,pacific,4,0.054076,45.186968,0.087112,0,0.10097315261866625
-10,167,28.8147010803223,1,octoberdec,-3.378896927,857.492055,yellowfin tuna,76.9063536,pacific,2,0.066217,34.217988,0.055769,0,0.14092274370189684
-10,168,28.8883399963379,1,apriljune,-3.82667625,543.02944,yellowfin tuna,152.9973104,pacific,3,0.065662,34.204261,0.091323,0,0.15261700268846312
-10,169,28.9208927154541,1,apriljune,-4.029314167,720.520932,yellowfin tuna,209.3467296,pacific,3,0.052702,35.734742,0.089433,0,0.14967558231350991
-10,171,28.2263164520264,1,julsept,-4.863750903,257.391883,yellowfin tuna,352.8685392,pacific,4,0.052125,44.021588,0.075813,0,0.10768769300070624
-11,144,27.7382335662842,2,octoberdec,-1.008297431,455.099311,yellowfin tuna,123.09398192,pacific,2,0.096967,21.1896,0.150439,1,0.1325495791965818
-11,145,27.5699367523193,2,octoberdec,-1.288892778,382.053861,yellowfin tuna,215.8324736,pacific,2,0.103141,23.093377,0.140555,1,0.1216786060993708
-11,145,25.2974376678467,1,julsept,-1.288892778,382.053861,yellowfin tuna,215.8324736,pacific,4,0.280325,48.506074,0.131605,0,0.03959763345113344
-11,146,25.4512062072754,1,julsept,-1.834996806,241.305852,yellowfin tuna,206.2902672,pacific,4,0.263314,51.212374,0.126709,0,0.03927520771461462
-11,146,27.4393730163574,1,octoberdec,-1.834996806,241.305852,yellowfin tuna,206.2902672,pacific,2,0.109994,24.84458,0.11566800000000001,0,0.11317330056352842
-11,147,25.5528221130371,1,julsept,-2.139878606,587.113972,yellowfin tuna,157.1376216,pacific,4,0.231735,51.768986,0.194611,0,0.04009647497384608
-11,147,27.4110851287842,1,octoberdec,-2.139878606,587.113972,yellowfin tuna,157.1376216,pacific,2,0.118847,24.501791,0.206953,0,0.11298723305008038
-11,147,27.2690372467041,1,apriljune,-2.139878606,587.113972,yellowfin tuna,157.1376216,pacific,3,0.258596,36.213771,0.247607,0,0.09131823554889322
-11,148,27.4796352386475,2,octoberdec,-1.615872349,824.196041,yellowfin tuna,140.06140528,pacific,2,0.116091,22.980255,0.303392,1,0.11876300834829849
-11,148,25.6081237792969,1,julsept,-1.615872349,824.196041,yellowfin tuna,140.06140528,pacific,4,0.209435,49.890544,0.38178,0,0.04246454075574482
-11,148,27.3341178894043,1,apriljune,-1.615872349,824.196041,yellowfin tuna,140.06140528,pacific,3,0.24141,33.168414,0.398152,0,0.09896350461936596
-11,149,25.6980876922607,1,julsept,-1.174538121,801.980607,yellowfin tuna,110.29242288,pacific,4,0.204666,43.9375,0.398885,0,0.04952834563075236
-11,149,27.5576324462891,1,octoberdec,-1.174538121,801.980607,yellowfin tuna,110.29242288,pacific,2,0.105717,19.878558,0.251374,0,0.12900290132292858
-11,150,25.8163681030273,1,julsept,-0.468243215,565.411476,yellowfin tuna,76.303733328,pacific,4,0.142391,37.212125,0.354193,0,0.05915219614402173
-11,151,27.4867839813232,1,apriljune,-0.762892902,749.04954,yellowfin tuna,54.528125152,pacific,3,0.230277,27.303305,0.278042,0,0.11623472788390474
-11,151,25.9625358581543,1,julsept,-0.762892902,749.04954,yellowfin tuna,54.528125152,pacific,4,0.06098,34.134296,0.220975,0,0.06598245774725837
-11,151,27.684455871582,2,octoberdec,-0.762892902,749.04954,yellowfin tuna,54.528125152,pacific,2,0.106418,16.831304,0.208506,1,0.14180762123959287
-11,152,27.5455226898193,1,apriljune,-1.745603458,956.5357,yellowfin tuna,34.9923020344,pacific,3,0.233815,27.551008,0.189649,0,0.11769000709857448
-11,152,26.154296875,1,julsept,-1.745603458,956.5357,yellowfin tuna,34.9923020344,pacific,4,0.013366,34.601962,0.164594,0,0.06935864509457627
-11,152,27.7958374023438,1,octoberdec,-1.745603458,956.5357,yellowfin tuna,34.9923020344,pacific,2,0.154897,18.754113,0.142475,0,0.14115920075782765
-11,153,27.9685573577881,1,octoberdec,-2.884762851,574.567688,yellowfin tuna,18.06606958912,pacific,2,0.202898,22.098828,0.105585,0,0.13919626768793247
-11,153,27.6667652130127,1,apriljune,-2.884762851,574.567688,yellowfin tuna,18.06606958912,pacific,3,0.231121,28.6797,0.136912,0,0.11930524429026801
-11,153,28.9981746673584,1,janmarch,-2.884762851,574.567688,yellowfin tuna,18.06606958912,pacific,2,0.08072,13.87383,0.109268,0,0.2145431749162739
-11,153,26.3829956054688,1,julsept,-2.884762851,574.567688,yellowfin tuna,18.06606958912,pacific,4,0,37.226044,0.130175,0,0.07054579449585664
-11,154,27.8345432281494,1,apriljune,-2.902697292,669.980165,yellowfin tuna,43.3514143016,pacific,3,0.233488,31.144524,0.125424,0,0.11946079764682133
-11,154,26.6111392974854,1,julsept,-2.902697292,669.980165,yellowfin tuna,43.3514143016,pacific,4,0,40.845595,0.130164,0,0.07029062995681301
-11,154,28.1758193969727,1,octoberdec,-2.902697292,669.980165,yellowfin tuna,43.3514143016,pacific,2,0.240168,26.430235,0.098941,0,0.13604491506371716
-11,154,29.1410541534424,1,janmarch,-2.902697292,669.980165,yellowfin tuna,43.3514143016,pacific,2,0.06725,17.022369,0.094607,0,0.21087696560266464
-11,155,26.8115253448486,1,julsept,-2.8089072919999998,1081.866988,yellowfin tuna,137.18694032,pacific,4,0,44.192343,0.148395,0,0.06982671306737434
-11,155,28.3014698028564,1,octoberdec,-2.8089072919999998,1081.866988,yellowfin tuna,137.18694032,pacific,2,0.259428,30.384635,0.102533,0,0.1307956045036767
-11,155,27.9967670440674,1,apriljune,-2.8089072919999998,1081.866988,yellowfin tuna,137.18694032,pacific,3,0.23684,34.071724,0.12777,0,0.11835341400011426
-11,156,28.3536071777344,1,octoberdec,-3.381183611,684.127017,yellowfin tuna,243.2648736,pacific,2,0.252616,33.064441,0.101737,0,0.126120559240055
-11,156,26.9905433654785,1,julsept,-3.381183611,684.127017,yellowfin tuna,243.2648736,pacific,4,0,47.066533,0.150725,0,0.06957969371581949
-11,157,28.4147567749023,2,octoberdec,-2.198943125,1339.190628,yellowfin tuna,247.2600448,pacific,2,0.236794,33.594445,0.102019,1,0.127078694139461
-11,157,27.1596050262451,1,julsept,-2.198943125,1339.190628,yellowfin tuna,247.2600448,pacific,4,0,48.190293,0.151406,0,0.07164628204455017
-11,158,28.4808330535889,1,octoberdec,-2.801276667,827.943121,yellowfin tuna,142.84759824,pacific,2,0.173043,31.387818,0.120505,0,0.1351277982609367
