Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
6,-131,27.47896,0,julsept,-4.339173,112.319,1888.159,2,2.95818,42.22489,0.142057,0,0.04618589059609603
6,-131,27.2561,0,octoberdec,-4.339173,112.319,1888.159,3,3.315383,45.52501,0.102731,0,0.04848373276329421
6,-131,27.61928,1,apriljune,-4.339173,112.319,1888.159,1,1.12164,36.03036,0.173507,1,0.07128296763423567
6,-132,27.62093,0,apriljune,-4.304292,153.7209,1831.403,1,0.778044,36.96225,0.16645,0,0.07635988401539977
6,-132,27.45751,0,julsept,-4.304292,153.7209,1831.403,2,2.683095,43.29336,0.137925,0,0.04856934902299405
6,-132,27.25856,1,octoberdec,-4.304292,153.7209,1831.403,3,2.907497,46.75332,0.102622,1,0.04965039551459237
6,-133,27.26432,1,octoberdec,-4.351521,140.9269,1779.771,3,2.547388,48.47287,0.104007,1,0.050351416777341805
6,-133,27.46601,0,julsept,-4.351521,140.9269,1779.771,2,2.429007,43.44242,0.133822,0,0.05139037555639835
6,-134,27.28612,0,octoberdec,-4.468701,101.1717,1733.717,3,2.309985,48.68011,0.096302,0,0.05054600720820339
6,-134,27.62897,2,apriljune,-4.468701,101.1717,1733.717,1,0.114457,36.48935,0.167754,1,0.0799621641878898
6,-134,27.51139,0,julsept,-4.468701,101.1717,1733.717,2,2.21984,42.02896,0.128203,0,0.05600195779130322
6,-135,27.60806,0,apriljune,-4.507281,118.8259,1693.7,1,0,34.24587,0.174598,0,0.08082129615481788
6,-135,26.73434,0,janmarch,-4.507281,118.8259,1693.7,4,0.679848,41.45895,0.14934,0,0.02669996397583015
6,-136,27.57011,2,apriljune,-4.611853,129.5331,1660.154,1,0,33.49002,0.181315,1,0.07824936226838532
6,-136,27.63909,0,julsept,-4.611853,129.5331,1660.154,2,1.758856,36.20859,0.131525,0,0.06499164528489816
6,-137,27.66103,0,julsept,-4.707581,145.9134,1633.479,2,1.340327,37.437,0.12912,0,0.06279307860662195
6,-137,27.46024,0,octoberdec,-4.707581,145.9134,1633.479,3,1.88354,44.64611,0.095927,0,0.052096150386082236
6,-137,26.76164,0,janmarch,-4.707581,145.9134,1633.479,4,0.273576,43.17569,0.148801,0,0.025672399991587064
6,-138,27.64988,0,julsept,-4.787209,67.30657,1614.015,2,1.124809,38.96534,0.127372,0,0.059581225833606255
6,-139,27.48454,0,apriljune,-4.894744,85.50504,1602.025,1,0,40.41734,0.165276,0,0.07151817089531973
6,-139,27.65464,0,julsept,-4.894744,85.50504,1602.025,2,0.9381,38.4004,0.129474,0,0.058587758506388664
6,-140,27.69213,0,julsept,-4.900651,91.57547,1597.679,2,0.775151,36.62034,0.125648,0,0.06139486111393207
6,-141,27.52196,0,apriljune,-5.002619,90.68252,1601.036,1,0.03687,41.49889,0.17449,0,0.05984563917222657
6,-141,27.53499,0,octoberdec,-5.002619,90.68252,1601.036,3,1.026389,39.74251,0.10547,0,0.05387927643338025
6,-142,27.52658,0,apriljune,-4.972773,133.4329,1612.051,1,0.081817,44.43806,0.182261,0,0.05064273745999514
6,-142,27.75105,0,julsept,-4.972773,133.4329,1612.051,2,0.894039,36.96888,0.125203,0,0.055900962325190255
6,-142,27.51718,0,octoberdec,-4.972773,133.4329,1612.051,3,0.942461,40.17277,0.106183,0,0.051361882861073634
6,-142,26.89245,0,janmarch,-4.972773,133.4329,1612.051,4,0.085838,47.62122,0.142803,0,0.023003607229831954
6,-143,27.74031,0,julsept,-5.018198,105.6452,1598.064,2,0.974518,39.10093,0.131664,0,0.04954539334965156
6,-143,27.49783,0,octoberdec,-5.018198,105.6452,1598.064,3,0.983568,40.26444,0.099549,0,0.05073920267405344
6,-143,26.89289,0,janmarch,-5.018198,105.6452,1598.064,4,0.265725,49.75812,0.137311,0,0.02351518092646934
6,-144,26.89588,0,janmarch,-5.033687,111.7876,1501.27,4,0.341984,52.6005,0.139453,0,0.023919103623708637
