Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
-10,166,28.08764,0,julsept,-2.898344,909.6397,33.69105,4,0.054076,45.18697,0.087112,0,0.012383761148245975
-10,167,28.8147,0,octoberdec,-3.378897,857.4921,76.90635,2,0.066217,34.21799,0.055769,0,0.015460801086374156
-10,168,28.88834,0,apriljune,-3.826676,543.0294,152.9973,3,0.065662,34.20426,0.091323,0,0.0073790259806987895
-10,169,28.92089,0,apriljune,-4.029314,720.5209,209.3467,3,0.052702,35.73474,0.089433,0,0.00782456259697396
-10,171,28.22632,0,julsept,-4.863751,257.3919,352.8685,4,0.052125,44.02159,0.075813,0,0.016422887666061127
-11,144,25.21068,1,julsept,-1.008297,455.0993,123.094,4,0.289123,45.89844,0.173627,1,0.13101604286187793
-11,144,27.73823,1,octoberdec,-1.008297,455.0993,123.094,2,0.096967,21.1896,0.150439,1,0.2126922973899851
-11,145,27.56994,1,octoberdec,-1.288893,382.0539,215.8325,2,0.103141,23.09338,0.140555,1,0.22307477055200353
-11,145,25.29744,1,julsept,-1.288893,382.0539,215.8325,4,0.280325,48.50607,0.131605,1,0.15379579583771377
-11,146,25.45121,0,julsept,-1.834997,241.3059,206.2903,4,0.263314,51.21237,0.126709,0,0.15334371776030867
-11,146,27.43937,1,octoberdec,-1.834997,241.3059,206.2903,2,0.109994,24.84458,0.11566800000000001,1,0.2398581309731641
-11,147,25.55282,0,julsept,-2.139879,587.114,157.1376,4,0.231735,51.76899,0.194611,0,0.10589142367346478
-11,147,27.41109,0,octoberdec,-2.139879,587.114,157.1376,2,0.118847,24.50179,0.206953,0,0.15009614954236483
-11,147,27.26904,0,apriljune,-2.139879,587.114,157.1376,3,0.258596,36.21377,0.247607,0,0.0759664048763483
-11,148,27.47964,0,octoberdec,-1.615872,824.196,140.0614,2,0.116091,22.98025,0.303392,0,0.0836166753466523
-11,148,25.60812,0,julsept,-1.615872,824.196,140.0614,4,0.209435,49.89054,0.38178,0,0.03850618452780435
-11,148,27.33412,0,apriljune,-1.615872,824.196,140.0614,3,0.24141,33.16841,0.398152,0,0.03121707621097539
-11,149,25.69809,0,julsept,-1.174538,801.9806,110.2924,4,0.204666,43.9375,0.398885,0,0.03157637081820054
-11,149,27.55763,0,octoberdec,-1.174538,801.9806,110.2924,2,0.105717,19.87856,0.251374,0,0.091528689657408
-11,150,27.60794,0,octoberdec,-0.4682432,565.4115,76.30373,2,0.225712,16.88887,0.276687,0,0.06582311532344523
-11,151,27.48678,0,apriljune,-0.7628929,749.0495,54.52813,3,0.230277,27.30331,0.278042,0,0.03454065675806473
-11,151,25.96254,0,julsept,-0.7628929,749.0495,54.52813,4,0.06098,34.1343,0.220975,0,0.06330718544016402
-11,151,27.68446,0,octoberdec,-0.7628929,749.0495,54.52813,2,0.106418,16.8313,0.208506,0,0.07917517307758083
-11,152,27.54552,0,apriljune,-1.745603,956.5357,34.9923,3,0.233815,27.55101,0.189649,0,0.044454701870888534
-11,152,26.1543,0,julsept,-1.745603,956.5357,34.9923,4,0.013366,34.60196,0.164594,0,0.07421154663837726
-11,152,27.79584,0,octoberdec,-1.745603,956.5357,34.9923,2,0.154897,18.75411,0.142475,0,0.08623716467676441
-11,153,27.96856,0,octoberdec,-2.884763,574.5677,18.06607,2,0.202898,22.09883,0.105585,0,0.07879337214719859
-11,153,27.66677,0,apriljune,-2.884763,574.5677,18.06607,3,0.231121,28.6797,0.136912,0,0.046239607070095924
-11,153,28.998169999999998,0,janmarch,-2.884763,574.5677,18.06607,2,0.08072,13.87383,0.109268,0,0.043619671750234804
-11,153,26.383,0,julsept,-2.884763,574.5677,18.06607,4,0,37.22604,0.130175,0,0.07555395555466099
-11,154,27.83454,0,apriljune,-2.902697,669.9802,43.35141,3,0.233488,31.14452,0.125424,0,0.037911664930681786
-11,154,26.61114,0,julsept,-2.902697,669.9802,43.35141,4,0,40.8456,0.130164,0,0.06331007951139964
-11,154,28.17582,1,octoberdec,-2.902697,669.9802,43.35141,2,0.240168,26.43023,0.098941,1,0.06079477503673227
-11,154,29.14105,0,janmarch,-2.902697,669.9802,43.35141,2,0.06725,17.02237,0.094607,0,0.03636512105557728
-11,155,26.81153,0,julsept,-2.808907,1081.867,137.1869,4,0,44.19234,0.148395,0,0.04768384737113467
-11,155,28.30147,0,octoberdec,-2.808907,1081.867,137.1869,2,0.259428,30.38463,0.102533,0,0.046695057057524
-11,155,27.99677,0,apriljune,-2.808907,1081.867,137.1869,3,0.23684,34.07172,0.12777,0,0.02884656497676325
