sum,retained,features,relative
4389,844,ALB,0.1922989291410344
2990,465,SKP,0.15551839464882944
5912,1178,SWO,0.199255751014885
3835,877,YFT,0.22868318122555412
23522,3751,Caretta_caretta_IUCN,0.15946773233568573
17198,2756,Chelonia_mydas_IUCN,0.16025119199906965
21133,3574,Dermochelys_coriacea_IUCN,0.1691193867411158
27998,5005,Eretmochelys_imbricata_IUCN,0.1787627687691978
4105,818,Lepidochelys_olivacea_IUCN,0.1992691839220463
