sum,retained,features,relative
4389,552,ALB,0.12576896787423103
2990,308,SKP,0.10301003344481606
5912,837,SWO,0.1415764546684709
3835,610,YFT,0.1590612777053455
23522,2390,Caretta_caretta_IUCN,0.10160700620695519
17198,1653,Chelonia_mydas_IUCN,0.09611582742179323
21133,2262,Dermochelys_coriacea_IUCN,0.10703638858657076
27998,3148,Eretmochelys_imbricata_IUCN,0.11243660261447246
4105,534,Lepidochelys_olivacea_IUCN,0.13008526187576128
