sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
10328947.200000005,12.131465989911337,3872,73877.58873019926,12.93393850326538,129.3393850326538,1.630974531173706,1.177106414709996
