sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
29773083.599999998,34.96882539085753,11161,349721.38750802074,2.2963707447052,22.963707447052002,0.3317130208015442,0.6922359870973448
