sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
7736040,9.086066986245573,2900,65807.93879633071,0.07680956274271011,0.7680956274271011,0.029979541897773743,0.3106526032949789
