sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
18067654.799999997,21.220666102703884,6773,177037.00090895686,2.27912974357605,22.791297435760498,0.32315272092819214,0.6862293238694978
