sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
10440986.4,12.263057304884544,3914,95426.96213250281,0.07716083526611328,0.7716083526611328,0.029096047393977642,0.3075704904302713
