sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
35089610.39999999,41.21314659899112,13154,530001.8069926361,2.325424551963806,23.25424551963806,0.33473141491413116,0.6943292977524658
