sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
13135262.4,15.427515117335588,4924,129787.6370974076,0.07598564773797989,0.7598564773797989,0.02891440875828266,0.3069291278945852
