sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
12201602.400000002,14.33092082589216,4574,102895.8382495502,2.3313302993774414,23.313302993774414,0.3261646628379822,0.6883547321709216
