sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
9203220,10.809286587085252,3450,71797.46094928775,2.360451102256775,23.60451102256775,0.3257346600294113,0.6880520989879073
