sum_area,percent_area,num_pu,total_cost,median_velocity,median_tvelocity,median_RCE,median_RCEtvalue
17141997.6,20.1334711909014,6426,141562.44132326357,12.937224864959717,129.37224864959717,1.6550788283348083,1.1828769282831066
